"CustomerID";"Age";"Gender";"Location";"MembershipLevel";"TotalPurchases";"TotalSpent";"FavoriteCategory";"LastPurchaseDate";"Occupation";"FrequencyWebsiteVisits";"LoyaltyPoints";"EmailSubscribed";"AverageReviewRating";"Churn"
"1241";"48";"Female";"West";"Silver";"19";"932.06";"Electronics";"8/3/2023";"Lawyer";"7";"309";"1";"2.7";"0"
"1242";"21";"Male";"East";"Platinum";"97";"3251.28";"Home Goods";"24/1/2022";"Manager";"9";"3764";"0";"1.9";"0"
"1243";"34";"Female";"North";"Bronze";"61";"7097.32";"Home Goods";"21/3/2023";"Chef";"11";"4955";"1";"1.7";"0"
"1244";"18";"Female";"North";"Platinum";"91";"3639.87";"Electronics";"20/4/2023";"Engineer";"6";"843";"1";"3.2";"0"
"1245";"19";"Male";"South";"Bronze";"52";"7628.41";"Clothing";"5/3/2023";"Engineer";"2";"2636";"1";"4.4";"1"
"1246";"68";"Female";"West";"Gold";"95";"5752.95";"Electronics";"14/3/2022";"Manager";"6";"4983";"1";"3.9";"0"
"1247";"50";"Male";"East";"Platinum";"69";"2580.13";"Electronics";"19/9/2022";"Teacher";"3";"633";"1";"2.8";"1"
"1248";"61";"Female";"South";"Gold";"44";"9715.09";"Electronics";"7/1/2023";"Engineer";"7";"1512";"0";"1.1";"1"
"1249";"36";"Female";"West";"Bronze";"15";"3391.15";"Electronics";"29/9/2023";"Doctor";"4";"2222";"1";"2";"0"
"1250";"36";"Female";"North";"Bronze";"6";"4401.12";"Electronics";"10/5/2023";"Doctor";"10";"4877";"1";"1.6";"0"
"1251";"40";"Female";"West";"Silver";"97";"1640.03";"Clothing";"4/4/2022";"Engineer";"13";"3610";"1";"3.4";"1"
"1252";"33";"Male";"North";"Bronze";"1";"2023.3";"Electronics";"21/4/2023";"Chef";"5";"4395";"1";"3.5";"0"
"1253";"33";"Female";"West";"Platinum";"47";"7839.2";"Clothing";"27/1/2022";"Doctor";"12";"4577";"0";"3.6";"0"
"1254";"46";"Female";"West";"Bronze";"5";"8700.54";"Clothing";"17/12/2023";"Lawyer";"12";"3753";"0";"4.7";"1"
"1256";"45";"Female";"East";"Silver";"22";"9541.26";"Clothing";"26/9/2022";"Artist";"11";"2066";"1";"4.2";"1"
"1257";"42";"Female";"North";"Gold";"85";"7881.12";"Electronics";"4/6/2023";"Doctor";"9";"3461";"1";"1.7";"0"
"1258";"42";"Male";"West";"Bronze";"51";"4503.07";"Electronics";"11/4/2022";"Lawyer";"1";"3900";"1";"2.8";"0"
"1259";"30";"Female";"North";"Bronze";"15";"3499.32";"Clothing";"30/10/2023";"Manager";"13";"3295";"0";"2.2";"1"
"1260";"31";"Female";"South";"Silver";"56";"127.35";"Home Goods";"28/5/2023";"Lawyer";"14";"282";"0";"1.5";"0"
"1261";"36";"Male";"South";"Platinum";"70";"9321.09";"Electronics";"7/12/2022";"Manager";"8";"1461";"1";"1.9";"0"
"1262";"32";"Female";"South";"Bronze";"13";"8648.31";"Home Goods";"15/6/2023";"Doctor";"5";"85";"1";"3.1";"0"
"1263";"32";"Male";"South";"Gold";"58";"8391.15";"Clothing";"28/8/2022";"Lawyer";"3";"1023";"1";"4.2";"0"
"1264";"38";"Male";"North";"Silver";"4";"2389.5";"Clothing";"25/5/2023";"Manager";"4";"2511";"1";"4.4";"1"
"1267";"61";"Male";"North";"Bronze";"49";"9591.83";"Electronics";"27/3/2023";"Chef";"11";"2871";"0";"2.8";"0"
"1269";"62";"Female";"East";"Gold";"19";"5594.89";"Electronics";"27/5/2023";"Lawyer";"6";"967";"0";"1.1";"0"
"1270";"33";"Female";"East";"Silver";"74";"4138.19";"Home Goods";"4/4/2022";"Teacher";"4";"3758";"1";"5";"1"
"1272";"29";"Female";"North";"Silver";"68";"4176.3";"Clothing";"10/8/2022";"Artist";"3";"4681";"0";"2.5";"0"
"1273";"31";"Male";"North";"Platinum";"6";"5171.05";"Home Goods";"19/9/2022";"Teacher";"6";"2760";"1";"3.3";"0"
"1274";"47";"Male";"East";"Silver";"61";"3443.01";"Electronics";"13/9/2023";"Chef";"8";"2060";"0";"1.3";"0"
"1275";"49";"Female";"West";"Silver";"64";"310.86";"Clothing";"11/8/2023";"Doctor";"9";"956";"1";"1.6";"0"
"1276";"64";"Female";"East";"Platinum";"73";"1543.82";"Home Goods";"15/2/2023";"Lawyer";"12";"3331";"0";"3.5";"1"
"1277";"36";"Male";"East";"Gold";"74";"1601.25";"Clothing";"26/2/2022";"Chef";"14";"77";"0";"1.8";"1"
"1278";"22";"Female";"North";"Gold";"18";"9211.64";"Electronics";"5/2/2022";"Manager";"12";"3494";"0";"1.2";"0"
"1280";"19";"Male";"West";"Silver";"68";"6705.57";"Clothing";"10/6/2023";"Lawyer";"13";"570";"1";"4.6";"0"
"1281";"67";"Female";"East";"Platinum";"4";"5433.63";"Clothing";"4/1/2022";"Lawyer";"7";"3764";"0";"1.6";"0"
"1282";"67";"Female";"North";"Platinum";"70";"2071.89";"Clothing";"25/4/2023";"Engineer";"14";"4835";"1";"1";"1"
"1283";"41";"Male";"West";"Gold";"45";"1843.95";"Electronics";"22/4/2023";"Chef";"11";"107";"0";"2";"0"
"1284";"34";"Female";"East";"Silver";"76";"8528.02";"Clothing";"20/10/2022";"Artist";"2";"3408";"1";"1.2";"0"
"1286";"44";"Female";"West";"Bronze";"63";"7574.75";"Home Goods";"9/9/2022";"Manager";"13";"2061";"0";"1.9";"1"
"1287";"66";"Female";"North";"Bronze";"44";"5991.66";"Electronics";"5/8/2023";"Engineer";"4";"2568";"1";"2.6";"0"
"1288";"20";"Male";"North";"Silver";"80";"2373.6";"Home Goods";"3/1/2022";"Doctor";"10";"4328";"0";"1.4";"1"
"1289";"65";"Male";"North";"Gold";"95";"6166.73";"Home Goods";"5/11/2022";"Engineer";"11";"751";"0";"3.5";"0"
"1290";"35";"Male";"East";"Bronze";"1";"3848.14";"Home Goods";"23/5/2022";"Chef";"1";"3963";"1";"3.8";"0"
"1292";"56";"Female";"East";"Silver";"34";"7458.18";"Clothing";"6/5/2022";"Chef";"12";"4002";"1";"4.1";"1"
"1293";"18";"Male";"East";"Bronze";"46";"3494.17";"Electronics";"23/4/2023";"Manager";"8";"4831";"0";"4.3";"1"
"1294";"24";"Female";"South";"Bronze";"44";"8563.55";"Clothing";"7/12/2022";"Doctor";"14";"4390";"0";"2.2";"0"
"1295";"62";"Female";"North";"Platinum";"72";"8801.51";"Home Goods";"29/1/2022";"Engineer";"14";"3922";"0";"3";"0"
"1296";"40";"Female";"South";"Silver";"82";"4992.17";"Electronics";"31/10/2022";"Lawyer";"13";"1899";"1";"2.6";"0"
"1297";"33";"Female";"East";"Bronze";"38";"5949.24";"Home Goods";"1/8/2023";"Lawyer";"2";"758";"1";"2.8";"0"
"1298";"28";"Male";"North";"Bronze";"42";"9678.55";"Electronics";"15/12/2022";"Doctor";"9";"2476";"1";"1.7";"0"
"1299";"52";"Female";"East";"Silver";"39";"3659.17";"Clothing";"29/1/2023";"Teacher";"5";"593";"1";"2.5";"0"
"1300";"58";"Male";"West";"Silver";"36";"4106.14";"Clothing";"20/6/2023";"Chef";"2";"1856";"1";"1.7";"1"
"1301";"56";"Male";"North";"Silver";"50";"2782.56";"Clothing";"31/10/2022";"Teacher";"5";"4362";"1";"1.1";"0"
"1302";"39";"Female";"West";"Platinum";"82";"1997.39";"Home Goods";"10/3/2022";"Manager";"10";"2386";"0";"3.5";"0"
"1303";"52";"Female";"East";"Bronze";"16";"2197.45";"Home Goods";"2/2/2022";"Manager";"2";"931";"1";"4.7";"0"
"1304";"50";"Male";"North";"Gold";"55";"5011.18";"Home Goods";"9/8/2022";"Chef";"6";"950";"1";"1.7";"0"
"1306";"62";"Female";"West";"Gold";"90";"4220.09";"Home Goods";"29/8/2022";"Manager";"11";"940";"1";"1.6";"0"
"1307";"53";"Male";"North";"Platinum";"73";"9273.83";"Home Goods";"12/11/2023";"Lawyer";"4";"3214";"1";"3.9";"0"
"1308";"59";"Male";"South";"Gold";"46";"7979.78";"Home Goods";"18/3/2022";"Manager";"2";"2512";"0";"1.9";"0"
"1309";"57";"Female";"East";"Bronze";"46";"8924.66";"Clothing";"7/3/2023";"Doctor";"10";"2208";"1";"3.3";"0"
"1310";"45";"Male";"South";"Platinum";"16";"5999.84";"Home Goods";"5/6/2023";"Lawyer";"7";"476";"0";"2.5";"0"
"1311";"66";"Male";"North";"Platinum";"63";"4332.74";"Electronics";"13/1/2022";"Manager";"8";"1265";"0";"4.1";"0"
"1313";"22";"Female";"South";"Bronze";"36";"3100.92";"Electronics";"2/10/2023";"Lawyer";"10";"2453";"0";"3.7";"0"
"1314";"35";"Female";"North";"Silver";"99";"6816.91";"Clothing";"16/8/2023";"Chef";"6";"2029";"0";"4.4";"1"
"1315";"21";"Female";"West";"Silver";"57";"1881.78";"Clothing";"15/4/2022";"Teacher";"8";"779";"0";"2.4";"0"
"1316";"55";"Female";"North";"Gold";"2";"5946.85";"Home Goods";"19/9/2023";"Doctor";"11";"3617";"0";"1.9";"1"
"1317";"48";"Female";"North";"Bronze";"56";"4020.15";"Clothing";"6/12/2023";"Teacher";"13";"102";"1";"4.4";"0"
"1318";"41";"Male";"West";"Gold";"93";"3812.25";"Home Goods";"17/12/2023";"Engineer";"2";"2458";"0";"2.4";"1"
"1319";"47";"Female";"South";"Bronze";"28";"4671.88";"Clothing";"8/12/2022";"Engineer";"5";"77";"1";"2.5";"0"
"1320";"56";"Female";"East";"Gold";"42";"9352.8";"Electronics";"4/9/2023";"Teacher";"8";"590";"0";"1.9";"0"
"1321";"48";"Female";"West";"Silver";"3";"883.96";"Electronics";"25/7/2022";"Teacher";"6";"800";"0";"2.8";"1"
"1323";"20";"Female";"West";"Silver";"25";"1934.46";"Home Goods";"19/4/2023";"Doctor";"11";"3828";"1";"1.6";"1"
"1324";"47";"Female";"East";"Bronze";"89";"6195.07";"Clothing";"15/2/2022";"Doctor";"3";"135";"0";"2.8";"0"
"1326";"69";"Female";"North";"Bronze";"6";"3703.04";"Home Goods";"19/7/2022";"Chef";"10";"4240";"0";"4.5";"0"
"1327";"27";"Male";"South";"Gold";"36";"4680.38";"Clothing";"9/6/2022";"Chef";"13";"2344";"1";"3.9";"0"
"1328";"41";"Female";"West";"Gold";"34";"2407.59";"Electronics";"23/9/2022";"Teacher";"3";"4265";"1";"2.4";"0"
"1329";"18";"Female";"South";"Gold";"91";"9434.4";"Home Goods";"20/6/2022";"Chef";"8";"2517";"1";"1";"0"
"1330";"66";"Female";"South";"Silver";"77";"9238.04";"Electronics";"18/7/2022";"Chef";"3";"329";"1";"3.5";"0"
"1331";"35";"Female";"South";"Bronze";"27";"722.34";"Clothing";"2/11/2023";"Manager";"13";"3766";"1";"4.8";"0"
"1332";"58";"Female";"North";"Silver";"16";"5116.26";"Home Goods";"1/2/2022";"Lawyer";"10";"1864";"0";"4.5";"0"
"1333";"69";"Female";"West";"Silver";"41";"1839.12";"Clothing";"16/7/2022";"Artist";"7";"3909";"1";"2.6";"0"
"1335";"48";"Female";"West";"Bronze";"36";"7333.39";"Home Goods";"1/7/2022";"Teacher";"6";"2340";"1";"1.7";"1"
"1337";"33";"Male";"South";"Silver";"30";"8576.28";"Electronics";"28/3/2023";"Doctor";"6";"4453";"0";"2.3";"0"
"1338";"66";"Male";"West";"Silver";"23";"6469.4";"Electronics";"18/3/2023";"Chef";"14";"2372";"0";"4.4";"0"
"1339";"35";"Female";"South";"Bronze";"59";"9542.27";"Electronics";"11/1/2022";"Chef";"6";"2759";"0";"2.6";"0"
"1340";"28";"Male";"South";"Silver";"46";"4378.93";"Clothing";"9/4/2022";"Doctor";"4";"4084";"0";"1.4";"0"
"1341";"35";"Female";"West";"Bronze";"4";"4041.17";"Clothing";"31/3/2022";"Engineer";"11";"2665";"1";"3.5";"0"
"1342";"21";"Female";"West";"Platinum";"90";"1606.5";"Home Goods";"13/6/2023";"Doctor";"1";"3165";"0";"2.6";"0"
"1343";"57";"Male";"West";"Platinum";"80";"7953.24";"Electronics";"16/10/2022";"Chef";"12";"648";"1";"1.6";"0"
"1345";"47";"Female";"North";"Gold";"68";"7428.04";"Clothing";"11/2/2023";"Artist";"10";"656";"0";"4.2";"1"
"1346";"21";"Female";"South";"Silver";"59";"3088.47";"Home Goods";"2/3/2022";"Teacher";"8";"298";"1";"4.7";"0"
"1347";"25";"Male";"West";"Bronze";"21";"5361.97";"Electronics";"22/6/2023";"Doctor";"3";"1667";"1";"1.9";"0"
"1349";"52";"Female";"South";"Silver";"61";"1953.93";"Clothing";"4/12/2022";"Engineer";"11";"4498";"0";"2.1";"1"
"1351";"44";"Male";"East";"Bronze";"4";"7271.11";"Home Goods";"27/1/2023";"Engineer";"10";"3996";"1";"2.8";"1"
"1352";"54";"Female";"East";"Gold";"88";"6558.88";"Clothing";"14/4/2023";"Lawyer";"10";"1127";"1";"3.5";"0"
"1353";"24";"Female";"North";"Silver";"98";"403.73";"Clothing";"25/7/2022";"Lawyer";"7";"1268";"1";"3.1";"0"
"1354";"50";"Male";"West";"Bronze";"68";"9167.74";"Home Goods";"19/5/2023";"Artist";"3";"3923";"0";"2";"0"
"1355";"35";"Female";"South";"Gold";"10";"3686.09";"Electronics";"15/6/2023";"Engineer";"11";"3614";"1";"3";"1"
"1356";"55";"Female";"East";"Silver";"31";"6183.64";"Home Goods";"25/12/2023";"Lawyer";"14";"866";"0";"4";"1"
"1357";"45";"Male";"West";"Platinum";"16";"8172.41";"Home Goods";"4/8/2022";"Teacher";"3";"196";"1";"2.8";"0"
"1358";"69";"Male";"West";"Gold";"1";"5599.09";"Electronics";"10/11/2022";"Doctor";"12";"1314";"0";"2.3";"0"
"1359";"32";"Female";"West";"Gold";"80";"8508.07";"Clothing";"18/10/2023";"Chef";"5";"1078";"0";"1.7";"1"
"1360";"40";"Female";"South";"Silver";"40";"4127.15";"Electronics";"31/7/2023";"Chef";"5";"602";"0";"2.6";"1"
"1361";"49";"Male";"South";"Platinum";"27";"3616.8";"Clothing";"25/6/2023";"Doctor";"2";"2028";"1";"1.5";"0"
"1362";"26";"Male";"East";"Bronze";"62";"6127.6";"Electronics";"13/8/2022";"Doctor";"8";"2537";"0";"2.7";"0"
"1363";"47";"Male";"East";"Bronze";"89";"3481.01";"Electronics";"10/11/2022";"Doctor";"10";"3095";"1";"2.3";"0"
"1364";"46";"Female";"East";"Bronze";"48";"2101.54";"Electronics";"22/7/2023";"Teacher";"13";"4485";"0";"4.1";"0"
"1365";"49";"Female";"North";"Gold";"62";"3069.45";"Home Goods";"7/3/2022";"Lawyer";"14";"286";"1";"4.7";"0"
"1366";"52";"Male";"North";"Platinum";"91";"3705.58";"Clothing";"15/12/2023";"Manager";"7";"2798";"0";"4.8";"0"
"1367";"35";"Female";"North";"Gold";"3";"4383.08";"Home Goods";"12/5/2023";"Engineer";"8";"3736";"1";"2";"0"
"1368";"46";"Female";"North";"Gold";"74";"3334.4";"Electronics";"16/5/2022";"Chef";"3";"2337";"1";"1.5";"0"
"1369";"65";"Male";"East";"Silver";"35";"1809.64";"Home Goods";"18/4/2023";"Engineer";"11";"3228";"0";"1.2";"1"
"1370";"34";"Female";"East";"Silver";"33";"6283.36";"Electronics";"24/1/2022";"Artist";"4";"2235";"1";"2.5";"1"
"1371";"26";"Female";"West";"Platinum";"77";"6027.26";"Electronics";"31/10/2022";"Manager";"8";"4448";"1";"3.7";"1"
"1372";"62";"Male";"East";"Platinum";"86";"1882.46";"Home Goods";"28/5/2022";"Manager";"8";"857";"0";"4.1";"1"
"1373";"25";"Female";"South";"Silver";"67";"3643.61";"Clothing";"31/3/2023";"Chef";"1";"3081";"0";"1.9";"0"
"1374";"30";"Male";"West";"Gold";"61";"7087.68";"Electronics";"15/12/2023";"Artist";"6";"3610";"1";"2.5";"0"
"1375";"50";"Female";"East";"Silver";"30";"8242.23";"Electronics";"10/4/2022";"Lawyer";"4";"3190";"1";"3.3";"1"
"1376";"38";"Female";"East";"Silver";"9";"3977.65";"Electronics";"12/3/2023";"Artist";"12";"4183";"1";"3.2";"0"
"1378";"29";"Female";"East";"Gold";"97";"4027.74";"Home Goods";"30/8/2022";"Artist";"3";"2511";"0";"1.3";"1"
"1379";"47";"Female";"West";"Platinum";"58";"9351.66";"Electronics";"27/10/2022";"Artist";"7";"863";"1";"1.6";"1"
"1380";"58";"Female";"East";"Gold";"29";"8883.16";"Clothing";"29/11/2022";"Teacher";"4";"2040";"1";"4.6";"1"
"1381";"18";"Female";"West";"Bronze";"36";"9569.04";"Home Goods";"29/4/2022";"Teacher";"10";"2773";"1";"1.3";"1"
"1382";"38";"Female";"North";"Platinum";"1";"3036.54";"Home Goods";"22/9/2023";"Doctor";"6";"4173";"1";"3.2";"0"
"1383";"63";"Female";"North";"Silver";"54";"2269.26";"Electronics";"12/11/2023";"Doctor";"7";"1688";"0";"2.4";"0"
"1384";"46";"Female";"West";"Platinum";"75";"9754.94";"Clothing";"9/11/2023";"Chef";"1";"1084";"0";"3.9";"0"
"1385";"31";"Female";"East";"Silver";"4";"6567.76";"Clothing";"13/12/2023";"Doctor";"7";"2656";"0";"1.9";"1"
"1386";"55";"Male";"West";"Gold";"66";"2694.88";"Home Goods";"9/1/2022";"Artist";"14";"4708";"1";"2.4";"0"
"1387";"65";"Female";"West";"Platinum";"26";"267.98";"Home Goods";"27/9/2023";"Artist";"12";"3125";"0";"4.2";"0"
"1388";"57";"Female";"South";"Gold";"13";"4542.05";"Home Goods";"17/8/2023";"Manager";"2";"2882";"1";"2.3";"0"
"1389";"68";"Female";"West";"Bronze";"61";"9692.37";"Home Goods";"29/11/2023";"Teacher";"7";"496";"1";"5";"1"
"1390";"22";"Female";"South";"Silver";"75";"2311.77";"Home Goods";"31/5/2022";"Engineer";"10";"3669";"1";"4.6";"0"
"1391";"64";"Female";"South";"Gold";"58";"4230.49";"Clothing";"10/6/2023";"Lawyer";"10";"1950";"0";"1.7";"0"
"1392";"30";"Female";"South";"Platinum";"23";"3941.53";"Electronics";"17/5/2022";"Manager";"4";"1562";"1";"3.5";"1"
"1393";"55";"Female";"West";"Bronze";"94";"5562.41";"Home Goods";"21/11/2022";"Lawyer";"8";"2959";"1";"1.7";"1"
"1394";"66";"Female";"East";"Silver";"75";"6126.51";"Clothing";"3/9/2022";"Lawyer";"6";"4774";"0";"4.3";"0"
"1396";"59";"Female";"West";"Platinum";"57";"9063.81";"Clothing";"5/12/2022";"Chef";"7";"3566";"1";"2.1";"1"
"1397";"54";"Female";"North";"Silver";"51";"4648.85";"Clothing";"11/8/2022";"Engineer";"3";"4458";"1";"3.2";"0"
"1398";"34";"Female";"South";"Bronze";"68";"9724.67";"Home Goods";"7/1/2023";"Manager";"8";"4730";"1";"2.9";"1"
"1399";"36";"Female";"South";"Silver";"33";"6331.26";"Home Goods";"13/3/2023";"Lawyer";"8";"4169";"0";"2.2";"0"
"1400";"55";"Male";"South";"Platinum";"37";"188.47";"Home Goods";"11/11/2023";"Lawyer";"2";"1304";"0";"1.5";"1"
"1404";"66";"Female";"South";"Gold";"6";"4755.89";"Clothing";"8/4/2022";"Manager";"5";"3766";"1";"2.9";"0"
"1405";"18";"Female";"North";"Bronze";"95";"8950.68";"Home Goods";"18/7/2023";"Lawyer";"11";"1370";"1";"2.1";"0"
"1406";"67";"Female";"South";"Silver";"44";"4328.47";"Home Goods";"2/9/2023";"Chef";"8";"930";"1";"2";"0"
"1407";"27";"Female";"North";"Gold";"98";"3062.15";"Electronics";"27/10/2023";"Doctor";"7";"75";"1";"3.5";"1"
"1408";"68";"Male";"West";"Platinum";"70";"458.25";"Home Goods";"27/1/2023";"Artist";"9";"4578";"0";"2.7";"1"
"1409";"51";"Male";"East";"Platinum";"29";"360.85";"Electronics";"25/8/2022";"Teacher";"3";"2787";"0";"4.7";"0"
"1410";"66";"Male";"North";"Bronze";"10";"8826.62";"Electronics";"17/7/2023";"Artist";"9";"585";"0";"2.2";"0"
"1411";"67";"Female";"North";"Silver";"62";"5649.56";"Home Goods";"11/2/2022";"Manager";"7";"4921";"0";"2.1";"0"
"1412";"30";"Female";"South";"Platinum";"95";"4453.5";"Electronics";"15/12/2022";"Lawyer";"1";"1978";"0";"1.8";"0"
"1413";"24";"Female";"North";"Silver";"96";"7593.86";"Clothing";"23/9/2023";"Engineer";"4";"3277";"0";"2.3";"1"
"1414";"69";"Male";"North";"Platinum";"58";"7138.12";"Clothing";"29/3/2022";"Doctor";"11";"2601";"0";"1.1";"0"
"1415";"54";"Female";"North";"Platinum";"66";"8716.43";"Electronics";"8/4/2023";"Teacher";"4";"959";"1";"2.2";"0"
"1416";"53";"Male";"South";"Bronze";"19";"8778.93";"Electronics";"30/7/2023";"Manager";"11";"4587";"0";"2.7";"0"
"1417";"56";"Female";"East";"Silver";"56";"4063.89";"Home Goods";"26/10/2023";"Manager";"10";"2183";"1";"4.1";"0"
"1418";"54";"Male";"East";"Platinum";"68";"6027.02";"Clothing";"10/7/2023";"Chef";"4";"1078";"1";"3.5";"1"
"1419";"48";"Female";"South";"Gold";"6";"9253.81";"Clothing";"29/11/2023";"Artist";"13";"4509";"0";"3.1";"0"
"1420";"68";"Female";"East";"Silver";"82";"514.07";"Electronics";"31/12/2022";"Doctor";"9";"2349";"0";"1.2";"0"
"1421";"37";"Female";"South";"Silver";"39";"882.32";"Electronics";"16/9/2022";"Teacher";"5";"4920";"0";"1.5";"1"
"1422";"56";"Female";"South";"Platinum";"28";"6752.62";"Home Goods";"11/10/2022";"Engineer";"14";"4370";"1";"1.3";"0"
"1423";"62";"Female";"West";"Bronze";"8";"6946.17";"Clothing";"10/9/2022";"Lawyer";"3";"745";"1";"3.6";"0"
"1424";"53";"Male";"North";"Gold";"60";"2987.07";"Electronics";"17/9/2023";"Manager";"10";"2272";"0";"1.1";"0"
"1426";"47";"Female";"East";"Platinum";"97";"108.42";"Home Goods";"26/3/2022";"Chef";"13";"1184";"0";"4.4";"0"
"1428";"35";"Female";"North";"Gold";"91";"6053.37";"Clothing";"15/5/2023";"Chef";"2";"4585";"0";"4";"0"
"1429";"21";"Female";"West";"Gold";"49";"3830.02";"Clothing";"23/11/2022";"Teacher";"5";"1002";"1";"4.4";"1"
"1430";"47";"Male";"North";"Silver";"31";"4948.07";"Clothing";"27/9/2022";"Doctor";"14";"486";"1";"4.4";"0"
"1431";"45";"Female";"East";"Silver";"89";"9341.38";"Clothing";"31/10/2023";"Chef";"4";"2414";"1";"3.1";"0"
"1432";"21";"Female";"West";"Silver";"45";"653.88";"Electronics";"17/8/2023";"Teacher";"9";"725";"1";"4.9";"0"
"1433";"51";"Female";"East";"Platinum";"59";"5124.92";"Clothing";"16/10/2022";"Artist";"5";"1619";"0";"2.3";"0"
"1434";"69";"Female";"East";"Silver";"54";"5861.77";"Home Goods";"27/8/2023";"Engineer";"11";"4460";"1";"2.7";"0"
"1435";"45";"Female";"North";"Platinum";"82";"6646.79";"Home Goods";"8/3/2023";"Doctor";"12";"3545";"1";"2.8";"0"
"1436";"54";"Female";"South";"Bronze";"82";"7483.09";"Electronics";"27/5/2022";"Manager";"5";"4968";"0";"2.5";"1"
"1437";"39";"Female";"South";"Bronze";"45";"1561.21";"Clothing";"23/8/2022";"Manager";"8";"4927";"1";"3.7";"0"
"1438";"57";"Female";"West";"Platinum";"34";"9237.72";"Electronics";"21/12/2023";"Lawyer";"12";"2855";"1";"2.7";"0"
"1439";"60";"Female";"North";"Gold";"57";"4197.69";"Clothing";"5/3/2023";"Teacher";"2";"2985";"1";"2.5";"0"
"1440";"28";"Female";"West";"Silver";"6";"4940.79";"Home Goods";"14/6/2023";"Doctor";"2";"4670";"1";"1.6";"1"
"1441";"47";"Female";"South";"Gold";"47";"6653.21";"Clothing";"10/2/2023";"Manager";"6";"1817";"1";"3.3";"0"
"1442";"67";"Male";"West";"Bronze";"7";"5352.34";"Home Goods";"21/3/2022";"Chef";"5";"1184";"0";"4.1";"0"
"1443";"47";"Female";"South";"Platinum";"93";"4281.2";"Electronics";"27/11/2023";"Teacher";"10";"4844";"1";"2.3";"1"
"1444";"42";"Female";"South";"Platinum";"21";"6759.5";"Electronics";"31/3/2022";"Engineer";"3";"2257";"0";"4.6";"1"
"1445";"68";"Female";"North";"Platinum";"2";"6738.36";"Clothing";"23/2/2022";"Engineer";"12";"4356";"1";"2.8";"0"
"1447";"18";"Female";"South";"Silver";"72";"4315.39";"Home Goods";"18/10/2023";"Teacher";"5";"4196";"1";"4.9";"0"
"1448";"54";"Female";"East";"Silver";"37";"291.07";"Electronics";"9/3/2023";"Teacher";"5";"2065";"0";"1.5";"1"
"1450";"31";"Female";"North";"Silver";"42";"8919.04";"Home Goods";"5/5/2022";"Engineer";"6";"767";"1";"4.3";"0"
"1451";"19";"Male";"North";"Bronze";"42";"6451.79";"Home Goods";"8/5/2022";"Lawyer";"12";"2035";"0";"3.1";"0"
"1452";"20";"Female";"South";"Gold";"21";"8941.97";"Electronics";"12/2/2023";"Lawyer";"7";"4364";"1";"2.2";"1"
"1453";"20";"Female";"West";"Silver";"63";"171.98";"Clothing";"27/2/2022";"Teacher";"7";"1036";"1";"3.3";"0"
"1454";"37";"Male";"East";"Silver";"75";"7763.49";"Electronics";"6/3/2023";"Artist";"12";"3890";"1";"5";"0"
"1456";"48";"Male";"South";"Gold";"56";"3990.92";"Electronics";"20/11/2023";"Teacher";"6";"312";"1";"1.8";"1"
"1457";"57";"Female";"North";"Platinum";"62";"3709.11";"Clothing";"22/8/2022";"Teacher";"2";"1798";"0";"2.3";"0"
"1458";"39";"Female";"North";"Gold";"73";"9194.16";"Clothing";"17/11/2022";"Teacher";"3";"1225";"0";"2.8";"0"
"1459";"31";"Female";"North";"Silver";"86";"5438.89";"Electronics";"19/12/2023";"Manager";"1";"3797";"0";"1.4";"0"
"1460";"67";"Female";"East";"Silver";"55";"4607.92";"Electronics";"28/5/2023";"Lawyer";"3";"3931";"0";"1.7";"0"
"1461";"44";"Male";"East";"Platinum";"56";"3405.6";"Clothing";"16/8/2022";"Chef";"10";"1910";"1";"3.2";"0"
"1462";"69";"Female";"East";"Silver";"23";"6491.81";"Clothing";"9/11/2023";"Artist";"7";"2384";"0";"4.9";"0"
"1463";"30";"Female";"East";"Gold";"16";"7871.33";"Electronics";"27/7/2022";"Chef";"4";"4443";"0";"2.3";"1"
"1464";"67";"Female";"East";"Silver";"90";"9077.33";"Home Goods";"27/8/2022";"Lawyer";"2";"1401";"0";"3.2";"0"
"1465";"18";"Female";"East";"Platinum";"43";"724.03";"Clothing";"23/12/2023";"Manager";"8";"3453";"0";"2.1";"1"
"1466";"19";"Female";"West";"Bronze";"34";"7729.54";"Electronics";"4/8/2022";"Doctor";"3";"4652";"0";"1.3";"0"
"1468";"28";"Male";"East";"Gold";"31";"5864.25";"Clothing";"14/4/2022";"Doctor";"4";"3813";"0";"3.9";"1"
"1469";"60";"Male";"East";"Platinum";"42";"2419.06";"Home Goods";"4/5/2023";"Engineer";"7";"4123";"0";"2.7";"0"
